Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,sqr_Annual Income,sqrt_Annual Income,sqr_Tax Liens,sqrt_Tax Liens,sqr_Number of Open Accounts,sqrt_Number of Open Accounts,sqr_Years of Credit History,sqrt_Years of Credit History,sqr_Maximum Open Credit,sqrt_Maximum Open Credit,sqr_Number of Credit Problems,sqrt_Number of Credit Problems,sqr_Months since last delinquent,sqrt_Months since last delinquent,sqr_Bankruptcies,sqrt_Bankruptcies,sqr_Current Loan Amount,sqrt_Current Loan Amount,sqr_Current Credit Balance,sqrt_Current Credit Balance,sqr_Monthly Debt,sqrt_Monthly Debt,sqr_Credit Score,sqrt_Credit Score,Term_bin,Years in current job_1 year,Years in current job_10more years,Years in current job_2 years,Years in current job_3 years,Years in current job_4 years,Years in current job_5 years,Years in current job_6 years,Years in current job_7 years,Years in current job_8 years,Years in current job_9 years,Years in current job_less 1 year,Purpose_business loan,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_renewable energy,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Term_Long Term,Term_Short Term,Id
Home Mortgage,1204296.0,1 year,0.0,12.0,10.6,205458.0,0.0,66.0,0.0,debt consolidation,Long Term,216194.0,177251.0,20975.0,717.0,0,1450328855616.0,1097.4042099427174,0.0,0.0,144.0,3.4641016151377544,112.36,3.255764119219941,42212989764.0,453.2747511168033,0.0,0.0,4356.0,8.12403840463596,0.0,0.0,46739845636.0,464.96666547183787,31417917001.0,421.0118763170464,439950625.0,144.8274835796024,514089.0,26.77685567799177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,540
Rent,935465.0,10+ years,0.0,5.0,26.5,209814.0,1.0,34.69260017548991,1.0,debt consolidation,Long Term,261052.0,9785.0,5652.0,7100.0,1,875094766225.0,967.1943961789688,0.0,0.0,25.0,2.23606797749979,702.25,5.1478150704935,44021914596.0,458.0545819004543,1.0,1.0,1203.5765069364024,5.890042459565967,1.0,1.0,68148146704.0,510.9324808621977,95746225.0,98.91915891272023,31945104.0,75.17978451685,50410000.0,84.26149773176358,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,541
Home Mortgage,3689477.0,7 years,0.0,24.0,28.4,1452990.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,759000.0,799349.0,55957.0,725.0,0,13612240533529.0,1920.8011349434382,0.0,0.0,576.0,4.898979485566356,806.56,5.329165037789691,2111179940100.0,1205.4003484320053,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,576081000000.0,871.20606058498,638958823801.0,894.0631968714516,3131185849.0,236.55231979416308,525625.0,26.92582403567252,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,542
Rent,1306155.0,9 years,0.0,10.0,12.0,138204.0,0.0,41.0,0.0,debt consolidation,Short Term,219186.0,68875.0,17307.0,726.0,0,1706040884025.0,1142.871383839844,0.0,0.0,100.0,3.1622776601683795,144.0,3.4641016151377544,19100345616.0,371.757985791832,0.0,0.0,1681.0,6.4031242374328485,0.0,0.0,48042502596.0,468.1730449310383,4743765625.0,262.4404694402142,299532249.0,131.55607169568418,527076.0,26.94438717061496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,543
Home Mortgage,1366391.7201749957,2 years,0.0,15.0,22.5,0.0,0.0,34.69260017548991,0.0,other,Short Term,396594.0,0.0,22556.0,1151.0874978966851,0,1867026332962.7837,1168.9275940685957,0.0,0.0,225.0,3.872983346207417,506.25,4.743416490252569,0.0,0.0,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,157286800836.0,629.7570960298899,0.0,0.0,508773136.0,150.18655066283398,1325002.427814051,33.927680408431776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,544
Rent,847685.0,4 years,0.0,8.0,7.0,258852.0,0.0,34.69260017548991,0.0,debt consolidation,Long Term,435028.0,195168.0,13563.0,669.0,1,718569859225.0,920.6981047009926,0.0,0.0,64.0,2.8284271247461903,49.0,2.6457513110645907,67004357904.0,508.77499938577955,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,189249360784.0,659.5665243172973,38090548224.0,441.7782249047592,183954969.0,116.46029366269003,447561.0,25.865034312755125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,545
Home Mortgage,1724231.0,7 years,0.0,24.0,27.9,401302.0,0.0,11.0,0.0,debt consolidation,Long Term,325512.0,263416.0,28450.0,720.0,0,2972972541361.0,1313.0997677252099,0.0,0.0,576.0,4.898979485566356,778.41,5.282045058497703,161043295204.0,633.4840171622327,0.0,0.0,121.0,3.3166247903554,0.0,0.0,105958062144.0,570.536589536552,69387989056.0,513.2406842798026,809402500.0,168.67127793433,518400.0,26.832815729997478,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,546
Rent,1386202.0,2 years,0.0,8.0,17.0,566016.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,222926.0,430673.0,16288.0,734.0,0,1921555984804.0,1177.3707997058532,0.0,0.0,64.0,2.8284271247461903,289.0,4.123105625617661,320374112256.0,752.3403485125598,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,49696001476.0,472.150399766854,185479232929.0,656.2568094884807,265298944.0,127.62444906835053,538756.0,27.09243436828813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,547
Home Mortgage,1366391.7201749957,10+ years,0.0,18.0,14.1,1348556.0,0.0,34.69260017548991,0.0,other,Short Term,55484.0,823422.0,66848.0,1151.0874978966851,0,1867026332962.7837,1168.9275940685957,0.0,0.0,324.0,4.242640687119285,198.81,3.7549966711037173,1818603285136.0,1161.2734389453674,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,3078474256.0,235.55041923121257,678023790084.0,907.4260300432206,4468655104.0,258.549801779077,1325002.427814051,33.927680408431776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,548
Home Mortgage,869022.0,3 years,0.0,9.0,12.4,272690.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,223608.0,195700.0,12746.0,739.0,0,755199236484.0,932.2134948604853,0.0,0.0,81.0,3.0,153.76000000000002,3.521363372331802,74359836100.0,522.1972807282704,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,50000537664.0,472.8720757245029,38298490000.0,442.3799272118933,162460516.0,112.89818421923357,546121.0,27.184554438136374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,549
Rent,1366391.7201749957,7 years,0.0,11.0,17.2,817850.0,1.0,11.0,1.0,debt consolidation,Short Term,157784.0,34618.0,1695.0,1151.0874978966851,0,1867026332962.7837,1168.9275940685957,0.0,0.0,121.0,3.3166247903554,295.84,4.147288270665544,668878622500.0,904.3505957315448,1.0,1.0,121.0,3.3166247903554,1.0,1.0,24895790656.0,397.22034187589134,1198405924.0,186.05913038601466,2873025.0,41.1703777004778,1325002.427814051,33.927680408431776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,550
Home Mortgage,1366391.7201749957,< 1 year,0.0,16.0,22.6,255442.0,0.0,35.0,0.0,major purchase,Short Term,332970.0,166991.0,50484.0,1151.0874978966851,1,1867026332962.7837,1168.9275940685957,0.0,0.0,256.0,4.0,510.76000000000005,4.753945729601885,65250615364.0,505.4127026500224,0.0,0.0,1225.0,5.916079783099616,0.0,0.0,110869020900.0,577.0355275024234,27885994081.0,408.64532298804056,2548634256.0,224.68644818947138,1325002.427814051,33.927680408431776,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,551
Rent,269800.0,2 years,0.0,5.0,9.1,93522.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,65076.0,44175.0,1781.0,727.0,0,72792040000.0,519.4227565288221,0.0,0.0,25.0,2.23606797749979,82.80999999999999,3.0166206257996713,8746364484.0,305.8136687592626,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,4234885776.0,255.09998039984245,1951430625.0,210.17849556983703,3171961.0,42.20189569201838,528529.0,26.962937525425527,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,552
Rent,1850125.0,10+ years,0.0,18.0,21.4,1343452.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,293150.0,909644.0,32223.0,725.0,0,3422962515625.0,1360.1930010112535,0.0,0.0,324.0,4.242640687119285,457.9599999999999,4.626013402488151,1804863276304.0,1159.0737681442022,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,85936922500.0,541.4332830552625,827452206736.0,953.7525884630668,1038321729.0,179.50766000368898,525625.0,26.92582403567252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,553
Home Mortgage,772920.0,6 years,0.0,8.0,14.0,512072.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,293656.0,273752.0,14621.0,737.0,1,597405326400.0,879.1586887473728,0.0,0.0,64.0,2.8284271247461903,196.0,3.7416573867739413,262217733184.0,715.5920625607861,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,86233846336.0,541.9003598448704,74940157504.0,523.2131496818481,213773641.0,120.91732712891069,543169.0,27.147743920996454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,554
Home Mortgage,955225.0,4 years,0.0,16.0,16.0,801174.0,0.0,66.0,0.0,debt consolidation,Long Term,99999999.0,505799.0,23881.0,634.0,0,912454800625.0,977.3561275195444,0.0,0.0,256.0,4.0,256.0,4.0,641879778276.0,895.0832363529104,0.0,0.0,4356.0,8.12403840463596,0.0,0.0,9999999800000000.0,9999.99995,255832628401.0,711.1954724265333,570302161.0,154.53478572800364,401956.0,25.179356624028344,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,555
Home Mortgage,1826736.0,10+ years,0.0,11.0,24.8,582164.0,0.0,47.0,0.0,debt consolidation,Short Term,440660.0,161899.0,30446.0,750.0,0,3336964413696.0,1351.5679783125968,0.0,0.0,121.0,3.3166247903554,615.0400000000001,4.979959839195493,338914922896.0,762.996723452991,0.0,0.0,2209.0,6.855654600401044,0.0,0.0,194181235600.0,663.8222653692779,26211286201.0,402.3667481291167,926958916.0,174.48782192462602,562500.0,27.386127875258307,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,556
Rent,1139069.0,10+ years,0.0,13.0,18.0,188188.0,0.0,19.0,0.0,debt consolidation,Long Term,432432.0,72010.0,13574.0,707.0,1,1297478186761.0,1067.271755458749,0.0,0.0,169.0,3.605551275463989,324.0,4.242640687119285,35414723344.0,433.8064084358367,0.0,0.0,361.0,4.358898943540674,0.0,0.0,186997434624.0,657.5956204233723,5185440100.0,268.3467905528218,184253476.0,116.50751048752178,499849.0,26.589471600616662,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,557
Own Home,1079846.0,10+ years,0.0,18.0,37.5,620356.0,0.0,60.0,0.0,debt consolidation,Short Term,389818.0,263055.0,20787.0,735.0,0,1166067383716.0,1039.1563886153037,0.0,0.0,324.0,4.242640687119285,1406.25,6.123724356957945,384841566736.0,787.6268151859737,0.0,0.0,3600.0,7.745966692414834,0.0,0.0,151958073124.0,624.354066215637,69197933025.0,512.8888768534564,432099369.0,144.17697458332242,540225.0,27.110883423451916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,558
Home Mortgage,756276.0,10+ years,0.0,6.0,13.5,111672.0,0.0,25.0,0.0,other,Short Term,218922.0,26809.0,9958.0,736.0,0,571953388176.0,869.6413053667586,0.0,0.0,36.0,2.449489742783178,182.25,3.6742346141747673,12470635584.0,334.1736075754637,0.0,0.0,625.0,5.0,0.0,0.0,47926842084.0,467.8910129506657,718722481.0,163.7345412550449,99161764.0,99.7897790357309,541696.0,27.129319932501073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,559
Rent,1025487.0,1 year,0.0,9.0,11.1,439736.0,0.0,12.0,0.0,debt consolidation,Long Term,263868.0,232047.0,23415.0,720.0,1,1051623587169.0,1012.6633201612469,0.0,0.0,81.0,3.0,123.21,3.331666249791536,193367749696.0,663.1259307250773,0.0,0.0,144.0,3.4641016151377544,0.0,0.0,69626321424.0,513.6808347602624,53845810209.0,481.71256990035045,548262225.0,153.01960658686846,518400.0,26.832815729997478,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,560
Own Home,1709829.0,8 years,0.0,16.0,32.0,6230994.0,0.0,46.0,0.0,home improvements,Short Term,131978.0,1754308.0,35764.0,750.0,0,2923515209241.0,1307.60429794338,0.0,0.0,256.0,4.0,1024.0,5.656854249492381,38825286228036.0,2496.195905773423,0.0,0.0,2116.0,6.782329983125268,0.0,0.0,17418192484.0,363.2877647265319,3077596558864.0,1324.502925629083,1279063696.0,189.1137224000416,562500.0,27.386127875258307,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,561
Home Mortgage,611781.0,10+ years,0.0,7.0,34.5,245498.0,1.0,34.69260017548991,1.0,debt consolidation,Short Term,87648.0,143754.0,14683.0,739.0,1,374275991961.0,782.1643049896869,0.0,0.0,49.0,2.6457513110645907,1190.25,5.873670062235365,60269268004.0,495.477547422686,1.0,1.0,1203.5765069364024,5.890042459565967,1.0,1.0,7682171904.0,296.0540491194133,20665212516.0,379.1490472096692,215590489.0,121.17342943071307,546121.0,27.184554438136374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,562
Rent,759240.0,2 years,0.0,8.0,27.4,435028.0,0.0,34.69260017548991,0.0,debt consolidation,Long Term,263186.0,317471.0,17209.0,658.0,0,576445377600.0,871.3437897867867,0.0,0.0,64.0,2.8284271247461903,750.7599999999999,5.2345009313209605,189249360784.0,659.5665243172973,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,69266870596.0,513.016568933207,100787835841.0,563.4456495528207,296149681.0,131.18307817702708,432964.0,25.65151067676132,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,563
Home Mortgage,964345.0,10+ years,0.0,10.0,26.0,334928.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,262724.0,190912.0,19207.0,731.0,0,929961279025.0,982.0106924061469,0.0,0.0,100.0,3.1622776601683795,676.0,5.0990195135927845,112176765184.0,578.7296432704999,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,69023900176.0,512.5660932991959,36447391744.0,436.93477774148397,368908849.0,138.58932137794744,534361.0,27.03701166919155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,564
Home Mortgage,1528645.0,5 years,0.0,12.0,10.5,405922.0,0.0,38.0,0.0,debt consolidation,Long Term,214808.0,211052.0,18854.0,730.0,0,2336755536025.0,1236.3838400755649,0.0,0.0,144.0,3.4641016151377544,110.25,3.24037034920393,164772670084.0,637.1200828729228,0.0,0.0,1444.0,6.164414002968976,0.0,0.0,46142476864.0,463.4738396069405,44542946704.0,459.40396167207786,355473316.0,137.30986854556377,532900.0,27.018512172212592,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,565
Home Mortgage,1137720.0,10+ years,0.0,19.0,23.0,1160478.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,99999999.0,310688.0,19815.0,742.0,0,1294406798400.0,1066.6395829894932,0.0,0.0,361.0,4.358898943540674,529.0,4.795831523312719,1346709188484.0,1077.2548445005946,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,9999999800000000.0,9999.99995,96527033344.0,557.3939360990573,392634225.0,140.76576288288285,550564.0,27.23967694375247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,566
Own Home,2703092.0,8 years,0.0,5.0,19.9,209946.0,0.0,8.0,0.0,buy a car,Short Term,290642.0,58026.0,19665.0,733.0,0,7306706360464.0,1644.1082689409477,0.0,0.0,25.0,2.23606797749979,396.00999999999993,4.460941604639093,44077322916.0,458.1986468770941,0.0,0.0,64.0,2.8284271247461903,0.0,0.0,84472772164.0,539.1122332130852,3367016676.0,240.8858650896727,386712225.0,140.23195071024293,537289.0,27.073972741361768,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,567
Home Mortgage,2864535.0,2 years,0.0,11.0,23.6,1078880.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,773938.0,744477.0,38910.0,715.0,0,8205560766225.0,1692.4937222926412,0.0,0.0,121.0,3.3166247903554,556.96,4.857983120596447,1163982054400.0,1038.6914845130868,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,598980027844.0,879.7374608370386,554246003529.0,862.8308061259751,1513988100.0,197.2561786104557,511225.0,26.739483914241877,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,568
Rent,1366391.7201749957,3 years,0.0,10.0,17.4,391512.0,0.0,29.0,0.0,debt consolidation,Short Term,93918.0,236683.0,15259.0,1151.0874978966851,1,1867026332962.7837,1168.9275940685957,0.0,0.0,100.0,3.1622776601683795,302.75999999999993,4.171330722922842,153281646144.0,625.7091976309762,0.0,0.0,841.0,5.385164807134504,0.0,0.0,8820590724.0,306.4604379034919,56018842489.0,486.50077081131127,232837081.0,123.5273249123448,1325002.427814051,33.927680408431776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,569
Home Mortgage,562932.0,10+ years,0.0,14.0,22.5,228624.0,1.0,4.0,1.0,debt consolidation,Short Term,181984.0,72257.0,15434.0,693.0,1,316892436624.0,750.2879447252235,0.0,0.0,196.0,3.7416573867739413,506.25,4.743416490252569,52268933376.0,478.1464210887707,1.0,1.0,16.0,2.0,1.0,1.0,33118176256.0,426.59582745263697,5221074049.0,268.80662194224305,238208356.0,124.23365083583433,480249.0,26.324893162176366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,570
Home Mortgage,1631682.0,10+ years,0.0,13.0,18.0,428252.0,0.0,54.0,0.0,debt consolidation,Long Term,532048.0,169024.0,23795.0,740.0,0,2662386149124.0,1277.3730856723105,0.0,0.0,169.0,3.605551275463989,324.0,4.242640687119285,183399775504.0,654.4096576304479,0.0,0.0,2916.0,7.3484692283495345,0.0,0.0,283075074304.0,729.4162049200717,28569112576.0,411.1252850409471,566202025.0,154.25628026112906,547600.0,27.202941017470888,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,571
Rent,947530.0,< 1 year,0.0,4.0,11.2,259776.0,0.0,34.69260017548991,0.0,debt consolidation,Long Term,241362.0,222319.0,17111.0,665.0,0,897813100900.0,973.4115265395207,0.0,0.0,16.0,2.0,125.43999999999998,3.3466401061363023,67483570176.0,509.6822539582872,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,58255615044.0,491.28606737826385,49425737761.0,471.5071579520294,292786321.0,130.80902109564155,442225.0,25.787593916455254,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,572
Home Mortgage,1366391.7201749957,10+ years,0.0,16.0,32.3,560428.0,0.0,34.69260017548991,0.0,debt consolidation,Long Term,359964.0,444315.0,51407.0,1151.0874978966851,1,1867026332962.7837,1168.9275940685957,0.0,0.0,256.0,4.0,1043.2899999999997,5.683308895353129,314079543184.0,748.6173922638988,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,129574081296.0,599.9699992499625,197415819225.0,666.5695762634235,2642679649.0,226.73111828771982,1325002.427814051,33.927680408431776,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,573
Rent,1667155.0,10+ years,0.0,12.0,29.0,729212.0,0.0,28.0,0.0,debt consolidation,Short Term,325358.0,319922.0,28897.0,734.0,0,2779405794025.0,1291.1835655707519,0.0,0.0,144.0,3.4641016151377544,841.0,5.385164807134504,531750140944.0,853.9391078993865,0.0,0.0,784.0,5.291502622129181,0.0,0.0,105857828164.0,570.4016129009455,102350086084.0,565.6164778363516,835036609.0,169.99117624159203,538756.0,27.09243436828813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,574
Home Mortgage,1366391.7201749957,10+ years,0.0,13.0,19.7,877932.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,343794.0,259312.0,35209.0,1151.0874978966851,1,1867026332962.7837,1168.9275940685957,0.0,0.0,169.0,3.605551275463989,388.09,4.43846820423443,770764596624.0,936.9802559285868,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,118194314436.0,586.3394921033376,67242713344.0,509.2268649629554,1239673681.0,187.6406139405859,1325002.427814051,33.927680408431776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,575
Rent,1587298.0,1 year,0.0,14.0,15.6,547074.0,0.0,27.0,0.0,debt consolidation,Short Term,533434.0,413877.0,43783.0,715.0,1,2519514940804.0,1259.8801530304381,0.0,0.0,196.0,3.7416573867739413,243.35999999999999,3.9496835316262997,299289961476.0,739.6445092069569,0.0,0.0,729.0,5.196152422706632,0.0,0.0,284551832356.0,730.3656618434358,171294171129.0,643.3327288425485,1916951089.0,209.24387685186872,511225.0,26.739483914241877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,576
Home Mortgage,2252089.0,4 years,0.0,12.0,24.0,559394.0,0.0,26.0,0.0,debt consolidation,Short Term,265188.0,272954.0,12856.0,730.0,0,5071904863921.0,1500.6961717816168,0.0,0.0,144.0,3.4641016151377544,576.0,4.898979485566356,312921647236.0,747.9264669738596,0.0,0.0,676.0,5.0990195135927845,0.0,0.0,70324675344.0,514.9640764169866,74503886116.0,522.4499976074266,165276736.0,113.38430226446692,532900.0,27.018512172212592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,577
Rent,562362.0,2 years,0.0,11.0,8.0,355828.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,163878.0,123234.0,11669.0,734.0,0,316251019044.0,749.9079943566411,0.0,0.0,121.0,3.3166247903554,64.0,2.8284271247461903,126613565584.0,596.5132018656419,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,26855998884.0,404.81847783914213,15186618756.0,351.04700539956184,136165561.0,108.02314566795395,538756.0,27.09243436828813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,578
Rent,1366391.7201749957,10+ years,0.0,12.0,28.2,681714.0,0.0,34.0,0.0,debt consolidation,Long Term,437184.0,257887.0,21215.0,1151.0874978966851,0,1867026332962.7837,1168.9275940685957,0.0,0.0,144.0,3.4641016151377544,795.24,5.310367218940701,464733977796.0,825.6597362109891,0.0,0.0,1156.0,5.830951894845301,0.0,0.0,191129849856.0,661.1989110698837,66505704769.0,507.8257575192499,450076225.0,145.653698888837,1325002.427814051,33.927680408431776,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,579
Own Home,623086.0,3 years,0.0,5.0,25.5,199738.0,0.0,29.0,0.0,buy a car,Short Term,108504.0,94183.0,10125.0,731.0,0,388236163396.0,789.3579669579575,0.0,0.0,25.0,2.23606797749979,650.25,5.049752469181039,39895268644.0,446.9205745991115,0.0,0.0,841.0,5.385164807134504,0.0,0.0,11773118016.0,329.3994535514593,8870437489.0,306.8924893183279,102515625.0,100.62305898749054,534361.0,27.03701166919155,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,580
Home Mortgage,868053.0,3 years,0.0,15.0,15.8,1054768.0,0.0,34.69260017548991,0.0,buy a car,Short Term,142032.0,103854.0,17216.0,750.0,0,753516010809.0,931.6936191688768,0.0,0.0,225.0,3.872983346207417,249.64000000000001,3.9749213828703582,1112535533824.0,1027.0189871662549,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,20173089024.0,376.87133082791,10785653316.0,322.2638670406597,296390656.0,131.20975573485381,562500.0,27.386127875258307,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,581
Rent,1404879.0,8 years,0.0,7.0,16.6,309914.0,1.0,36.0,1.0,debt consolidation,Short Term,246202.0,171570.0,13112.0,720.0,0,1973685004641.0,1185.2759172445883,0.0,0.0,49.0,2.6457513110645907,275.56000000000006,4.0743097574926725,96046687396.0,556.699200646094,1.0,1.0,1296.0,6.0,1.0,1.0,60615424804.0,496.1874645736226,29436264900.0,414.21009162018254,171924544.0,114.50764166639709,518400.0,26.832815729997478,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,582
Home Mortgage,1376892.0,< 1 year,0.0,12.0,19.3,633732.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,199298.0,259426.0,25931.0,746.0,0,1895831579664.0,1173.4104141347989,0.0,0.0,144.0,3.4641016151377544,372.49,4.39317652729776,401616247824.0,796.0728609869827,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,39719692804.0,446.4280457139762,67301849476.0,509.3387870563168,672416761.0,161.03105290595352,556516.0,27.313000567495326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,583
Home Mortgage,1070384.0,10+ years,0.0,8.0,8.0,323356.0,0.0,34.69260017548991,0.0,debt consolidation,Long Term,470316.0,178448.0,25511.0,669.0,0,1145721907456.0,1034.593640034579,0.0,0.0,64.0,2.8284271247461903,64.0,2.8284271247461903,104559102736.0,568.644001111416,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,221197139856.0,685.7958880016706,31843688704.0,422.431059464145,650811121.0,159.72163284915416,447561.0,25.865034312755125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,584
